gene_id	transcript_id(s)	length	expected_count	FPKM
AT2G20150	AT2G20150.1	1284.00	3.00	0.21
AT2G20170	AT2G20170.1,AT2G20170.2,AT2G20170.3	1460.00	7.00	0.42
AT2G20180	AT2G20180.1,AT2G20180.2,AT2G20180.3,AT2G20180.4,AT2G20180.5,AT2G20180.6,AT2G20180.7,AT2G20180.8	2061.24	335.00	14.15
AT2G20190	AT2G20190.1	4905.00	921.00	16.18
AT2G20210	AT2G20210.1,AT2G20210.2	2180.97	92.00	3.67
AT2G20230	AT2G20230.1	1388.00	1205.00	76.24
AT2G20240	AT2G20240.1	2488.00	117.00	4.08
AT2G20250	AT2G20250.1,AT2G20250.2,AT2G20250.3	2670.00	71.00	2.31
AT2G20260	AT2G20260.1	607.00	8104.00	1214.65
AT2G20270	AT2G20270.1,AT2G20270.2	895.88	488.00	48.56
AT2G20280	AT2G20280.1	1731.00	263.00	13.27
AT2G20290	AT2G20290.1,AT2G20290.2,AT2G20290.3,AT2G20290.4	4742.00	113.00	2.05
AT2G20300	AT2G20300.1	3311.00	248.00	6.48
AT2G20310	AT2G20310.1	1730.00	109.00	5.50
AT2G20320	AT2G20320.1,AT2G20320.2	3611.10	117.00	2.80
AT2G20330	AT2G20330.1	2332.00	448.00	16.69
AT2G20340	AT2G20340.1,AT2G20340.2	1909.00	244.00	11.14
AT2G20360	AT2G20360.1	1791.00	1303.00	63.50
AT2G20362	AT2G20362.1,AT2G20362.2,AT2G20362.3	1149.00	13.00	1.00
AT2G20370	AT2G20370.1	2463.00	425.00	14.98
AT2G20390	AT2G20390.1,AT2G20390.2	987.86	120.00	10.79
AT2G20400	AT2G20400.1,AT2G20400.2	1883.00	75.00	3.47
AT2G20410	AT2G20410.1,AT2G20410.2	1684.65	112.41	5.83
AT2G20420	AT2G20420.1	1811.00	1163.00	56.04
AT2G20440	AT2G20440.1,AT2G20440.2,AT2G20440.3,AT2G20440.4	1580.13	83.00	4.60
AT2G20450	AT2G20450.1	804.00	343.99	38.32
AT2G20470	AT2G20470.1,AT2G20470.2,AT2G20470.3	1989.00	5.00	0.22
AT2G20480	AT2G20480.1	903.00	22.00	2.17
AT2G20490	AT2G20490.1,AT2G20490.2,AT2G20490.3	501.98	363.00	66.68
AT2G20495	AT2G20495.1,AT2G20495.2,AT2G20495.3,AT2G20495.4,AT2G20495.5	1039.48	73.00	6.22
AT2G20500	AT2G20500.1	925.00	97.00	9.34
AT2G20510	AT2G20510.1,AT2G20510.2,AT2G20510.3,AT2G20510.4	1277.00	1.00	0.07
AT2G20515	AT2G20515.1	1021.00	54.00	4.69
AT2G20530	AT2G20530.1,AT2G20530.2	1187.00	430.00	31.96
AT2G20540	AT2G20540.1,AT2G20540.2	1929.85	65.00	2.94
AT2G20550	AT2G20550.1,AT2G20550.2	1241.38	89.00	6.32
AT2G20560	AT2G20560.1	1533.00	24.00	1.37
AT2G20562	AT2G20562.1	641.00	27.00	3.82
AT2G20570	AT2G20570.1,AT2G20570.2,AT2G20570.3	1677.17	2081.00	108.46
AT2G20580	AT2G20580.1	3091.00	1115.00	31.21
AT2G20585	AT2G20585.1,AT2G20585.2,AT2G20585.3,AT2G20585.4,AT2G20585.5,AT2G20585.6,AT2G20585.7	745.15	106.00	12.79
AT2G20590	AT2G20590.1,AT2G20590.2,AT2G20590.3	1473.64	52.00	3.09
AT2G20610	AT2G20610.1,AT2G20610.2	1779.20	1577.00	77.38
AT2G20630	AT2G20630.1,AT2G20630.2	1441.14	987.00	60.08
AT2G20635	AT2G20635.1	1942.00	75.00	3.37
AT2G20650	AT2G20650.1,AT2G20650.2	2451.11	136.00	4.82
AT2G20670	AT2G20670.1	1463.00	1969.00	118.03
AT2G20680	AT2G20680.1	2040.00	90.00	3.84
AT2G20690	AT2G20690.1	1206.00	426.00	31.15
AT2G20700	AT2G20700.1	691.00	32.00	4.18
AT2G20710	AT2G20710.1,AT2G20710.2	1779.00	37.00	1.82
AT2G20720	AT2G20720.1	2221.00	34.00	1.33
AT2G20725	AT2G20725.1	1772.00	591.00	29.12
AT2G20740	AT2G20740.1,AT2G20740.2,AT2G20740.3	1009.09	349.00	30.68
AT2G20750	AT2G20750.1,AT2G20750.2	1474.97	73.00	4.34
AT2G20760	AT2G20760.1	1682.00	1027.00	53.37
AT2G20770	AT2G20770.1	1624.00	59.00	3.18
AT2G20780	AT2G20780.1,AT2G20780.2	1957.41	258.00	11.48
AT2G20790	AT2G20790.1,AT2G20790.2,AT2G20790.3,AT2G20790.4	2259.68	346.00	13.31
AT2G20800	AT2G20800.1	2076.00	1.00	0.04
AT2G20810	AT2G20810.1	1915.00	341.35	15.54
AT2G20815	AT2G20815.1,AT2G20815.2,AT2G20815.3,AT2G20815.4	1750.02	39.65	1.98
AT2G20820	AT2G20820.1,AT2G20820.2	732.28	1228.00	150.92
AT2G20825	AT2G20825.1	1424.00	1.00	0.06
AT2G20830	AT2G20830.1,AT2G20830.2,AT2G20830.3,AT2G20830.4,AT2G20830.5,AT2G20830.6	1730.59	304.00	15.34
AT2G20835	AT2G20835.1	454.00	6.00	1.23
AT2G20840	AT2G20840.1,AT2G20840.2,AT2G20840.3	1217.00	128.00	9.27
AT2G20850	AT2G20850.1,AT2G20850.2	2957.89	414.00	12.12
AT2G20860	AT2G20860.1,AT2G20860.2,AT2G20860.3	1590.87	1784.00	98.14
AT2G20870	AT2G20870.1	786.00	49.00	5.59
AT2G20873	AT2G20873.1	72.00	6.00	14.45
AT2G20875	AT2G20875.1	866.00	8.00	0.82
AT2G20880	AT2G20880.1	1344.00	4.00	0.26
AT2G20890	AT2G20890.1	1333.00	5722.00	377.38
AT2G20900	AT2G20900.1,AT2G20900.2,AT2G20900.3,AT2G20900.4	1926.76	544.00	24.61
AT2G20920	AT2G20920.1	1426.00	1268.00	78.03
AT2G20930	AT2G20930.1	944.00	401.00	37.78
AT2G20940	AT2G20940.1,AT2G20940.2	804.24	75.00	8.35
AT2G20950	AT2G20950.1,AT2G20950.10,AT2G20950.11,AT2G20950.12,AT2G20950.13,AT2G20950.14,AT2G20950.2,AT2G20950.3,AT2G20950.4,AT2G20950.5,AT2G20950.6,AT2G20950.7,AT2G20950.8,AT2G20950.9	2288.90	294.00	11.16
AT2G20960	AT2G20960.1,AT2G20960.2,AT2G20960.3,AT2G20960.4	2557.12	1060.00	35.96
AT2G20980	AT2G20980.1	1608.00	38.00	2.07
AT2G20990	AT2G20990.1,AT2G20990.2,AT2G20990.3	2249.43	1866.00	72.10
AT2G21050	AT2G21050.1	1882.00	259.00	12.00
AT2G21060	AT2G21060.1	1017.00	139.00	12.12
AT2G21070	AT2G21070.1,AT2G21070.2,AT2G21070.3	1893.01	116.00	5.34
AT2G21080	AT2G21080.1	1529.00	47.00	2.69
AT2G21090	AT2G21090.1	2207.00	71.00	2.80
AT2G21100	AT2G21100.1,AT2G21100.2	908.37	5.00	0.49
AT2G21120	AT2G21120.1	1920.00	497.00	22.56
AT2G21130	AT2G21130.1	1084.00	458.00	37.39
AT2G21140	AT2G21140.1	1331.00	99.00	6.54
AT2G21150	AT2G21150.1	1564.00	156.00	8.73
AT2G21160	AT2G21160.1,AT2G21160.2	1219.00	1018.00	73.61
AT2G21170	AT2G21170.1,AT2G21170.2,AT2G21170.3	1422.10	4408.00	272.03
AT2G21180	AT2G21180.1	972.00	47.00	4.30
AT2G21185	AT2G21185.1	612.00	117.00	17.38
AT2G21190	AT2G21190.1	1333.00	321.00	21.17
AT2G21195	AT2G21195.1,AT2G21195.2,AT2G21195.3,AT2G21195.4	567.50	88.00	14.17
AT2G21200	AT2G21200.1	898.00	6.00	0.60
AT2G21210	AT2G21210.1,AT2G21210.2	725.00	149.00	18.50
AT2G21220	AT2G21220.1	827.00	6.00	0.65
AT2G21230	AT2G21230.1,AT2G21230.2,AT2G21230.3,AT2G21230.4	2080.85	319.00	13.34
AT2G21240	AT2G21240.1,AT2G21240.2	1338.69	379.00	24.89
AT2G21250	AT2G21250.1,AT2G21250.2	1274.21	1126.96	77.86
AT2G21260	AT2G21260.1,AT2G21260.2	1112.00	11.04	0.88
AT2G21270	AT2G21270.1,AT2G21270.2,AT2G21270.3,AT2G21270.4,AT2G21270.5	1326.67	551.33	36.54
AT2G21280	AT2G21280.1,AT2G21280.2	1339.80	815.00	53.47
AT2G21290	AT2G21290.1	800.00	220.00	24.64
AT2G21300	AT2G21300.1,AT2G21300.2,AT2G21300.3,AT2G21300.4,AT2G21300.5	2988.94	489.00	14.16
AT2G21320	AT2G21320.1	1093.00	22.27	1.80
AT2G21330	AT2G21330.1,AT2G21330.2,AT2G21330.3	1531.19	5614.85	321.21
AT2G21340	AT2G21340.1,AT2G21340.2	2068.63	594.00	24.99
AT2G21350	AT2G21350.1	934.00	153.00	14.58
AT2G21370	AT2G21370.1,AT2G21370.2,AT2G21370.3,AT2G21370.4	1642.25	450.00	23.96
AT2G21380	AT2G21380.1,AT2G21380.2	3796.48	921.00	20.95
AT2G21385	AT2G21385.1,AT2G21385.2,AT2G21385.3,AT2G21385.4,AT2G21385.5	1176.05	888.00	66.63
AT2G21390	AT2G21390.1	4284.00	1711.10	34.45
AT2G21410	AT2G21410.1	3068.00	828.00	23.35
AT2G21420	AT2G21420.1	1407.00	2.98	0.19
AT2G21430	AT2G21430.1	1367.00	22.00	1.41
AT2G21440	AT2G21440.1	3441.00	300.00	7.53
AT2G21450	AT2G21450.1,AT2G21450.2,AT2G21450.3	2403.00	7.00	0.25
AT2G21470	AT2G21470.1,AT2G21470.2,AT2G21470.3	2382.00	459.00	16.73
AT2G21490	AT2G21490.1	862.00	1.00	0.10
AT2G21500	AT2G21500.1,AT2G21500.2	1947.98	332.99	14.90
AT2G21510	AT2G21510.1,AT2G21510.2,AT2G21510.3,AT2G21510.4,AT2G21510.5	1318.00	6.00	0.40
AT2G21520	AT2G21520.1,AT2G21520.2,AT2G21520.3	2358.30	1222.00	45.00
AT2G21530	AT2G21530.1	894.00	1495.00	149.08
AT2G21540	AT2G21540.1,AT2G21540.2,AT2G21540.3,AT2G21540.4,AT2G21540.5,AT2G21540.6	2137.33	99.00	4.03
AT2G21550	AT2G21550.1,AT2G21550.2	1778.00	49.00	2.41
AT2G21560	AT2G21560.1	1373.00	41.00	2.62
AT2G21580	AT2G21580.1,AT2G21580.2	725.80	1189.46	147.55
AT2G21590	AT2G21590.1,AT2G21590.2,AT2G21590.3,AT2G21590.4,AT2G21590.5,AT2G21590.6,AT2G21590.7	2036.06	81.00	3.46
AT2G21595	AT2G21595.1	315.00	4.00	1.23
AT2G21600	AT2G21600.1	1119.00	622.00	49.13
AT2G21620	AT2G21620.1,AT2G21620.2	1060.62	1036.00	86.50
AT2G21630	AT2G21630.1	2420.00	226.00	8.11
AT2G21640	AT2G21640.1	735.00	42.00	5.14
AT2G21650	AT2G21650.1	727.00	324.00	40.12
AT2G21660	AT2G21660.1,AT2G21660.2	793.34	42938.45	4851.19
AT2G21680	AT2G21680.1	1290.00	1.00	0.07
AT2G21710	AT2G21710.1,AT2G21710.2,AT2G21710.3	2121.33	105.00	4.31
AT2G21730	AT2G21730.1	1809.00	5.48	0.26
AT2G21770	AT2G21770.1	3962.00	18.00	0.39
AT2G21790	AT2G21790.1	3000.00	564.00	16.27
AT2G21800	AT2G21800.1,AT2G21800.2,AT2G21800.3	1939.00	11.00	0.49
AT2G21820	AT2G21820.1	556.00	1.00	0.16
AT2G21830	AT2G21830.1,AT2G21830.2	2143.00	53.00	2.15
AT2G21840	AT2G21840.1	2990.00	1.00	0.03
AT2G21850	AT2G21850.1	2668.00	76.00	2.47
AT2G21860	AT2G21860.1	1814.00	351.00	16.89
AT2G21870	AT2G21870.1,AT2G21870.2	1134.01	2283.00	177.87
AT2G21880	AT2G21880.1,AT2G21880.2,AT2G21880.3,AT2G21880.4	959.58	15.00	1.39
AT2G21890	AT2G21890.1	1159.00	3.52	0.27
AT2G21940	AT2G21940.1,AT2G21940.2,AT2G21940.3,AT2G21940.4,AT2G21940.5,AT2G21940.6,AT2G21940.7	1414.92	152.00	9.43
AT2G21950	AT2G21950.1	1472.00	293.00	17.45
AT2G21960	AT2G21960.1	1280.00	1158.00	79.63
AT2G21970	AT2G21970.1	907.00	754.00	74.06
AT2G21990	AT2G21990.1	1347.00	2.00	0.13
AT2G22000	AT2G22000.1	811.00	37.00	4.08
AT2G22010	AT2G22010.1,AT2G22010.2	4657.34	635.00	11.75
AT2G22070	AT2G22070.1	2870.00	19.00	0.57
AT2G22080	AT2G22080.1	1031.00	273.00	23.47
AT2G22088	AT2G22088.1	405.00	5.99	1.39
AT2G22090	AT2G22090.1,AT2G22090.2	1473.33	112.00	6.67
AT2G22100	AT2G22100.1	2041.00	56.00	2.39
AT2G22120	AT2G22120.1,AT2G22120.2	1393.62	122.00	7.69
AT2G22122	AT2G22122.1	769.00	40.00	4.67
AT2G22125	AT2G22125.1	7205.00	1679.00	20.03
AT2G22140	AT2G22140.1,AT2G22140.2	2121.00	15.00	0.62
AT2G22170	AT2G22170.1	1194.00	329.00	24.30
AT2G22190	AT2G22190.1,AT2G22190.2	1542.61	172.00	9.77
AT2G22200	AT2G22200.1	1356.00	6.00	0.39
AT2G22230	AT2G22230.1	971.00	325.00	29.74
AT2G22240	AT2G22240.1,AT2G22240.2,AT2G22240.3	2111.36	183.00	7.54
AT2G22250	AT2G22250.1,AT2G22250.2,AT2G22250.3	1789.82	202.00	9.85
AT2G22260	AT2G22260.1,AT2G22260.2,AT2G22260.3,AT2G22260.4,AT2G22260.5,AT2G22260.6,AT2G22260.7,AT2G22260.8,AT2G22260.9	1646.80	40.00	2.12
AT2G22270	AT2G22270.1,AT2G22270.2	1328.70	142.00	9.40
AT2G22300	AT2G22300.1,AT2G22300.2,AT2G22300.3	3623.88	739.00	17.61
AT2G22310	AT2G22310.1,AT2G22310.2,AT2G22310.3	1356.11	71.91	4.66
AT2G22330	AT2G22330.1,AT2G22330.2	2004.00	1212.90	52.71
AT2G22340	AT2G22340.1	1249.00	4.00	0.28
AT2G22360	AT2G22360.1	1744.00	349.00	17.48
AT2G22370	AT2G22370.1	1027.00	60.00	5.18
AT2G22400	AT2G22400.1	2698.00	751.00	24.13
AT2G22410	AT2G22410.1	2216.00	33.00	1.29
AT2G22420	AT2G22420.1	1375.00	64.00	4.09
AT2G22425	AT2G22425.1,AT2G22425.2	624.85	344.00	49.99
AT2G22430	AT2G22430.1	1651.00	2627.00	139.13
AT2G22450	AT2G22450.1	2095.00	733.00	30.45
AT2G22460	AT2G22460.1	1095.00	4.00	0.32
AT2G22470	AT2G22470.1	837.00	13.00	1.39
AT2G22475	AT2G22475.1,AT2G22475.2	1555.00	152.00	8.56
AT2G22480	AT2G22480.1	2227.00	278.99	10.89
AT2G22490	AT2G22490.1,AT2G22490.2	1740.00	252.00	12.65
AT2G22500	AT2G22500.1	2077.00	594.00	24.89
AT2G22510	AT2G22510.1	762.00	3.00	0.35
AT2G22530	AT2G22530.1	3255.00	180.00	4.78
AT2G22540	AT2G22540.1,AT2G22540.2,AT2G22540.3	1301.98	1283.00	86.69
AT2G22560	AT2G22560.1	3715.00	36.00	0.84
AT2G22570	AT2G22570.1,AT2G22570.2	979.80	48.00	4.35
AT2G22590	AT2G22590.1	1624.00	1.00	0.05
AT2G22600	AT2G22600.1	2167.00	5.00	0.20
AT2G22610	AT2G22610.1,AT2G22610.2,AT2G22610.3	3385.00	81.00	2.07
AT2G22620	AT2G22620.1,AT2G22620.2,AT2G22620.3,AT2G22620.4,AT2G22620.5	2155.00	18.00	0.73
AT2G22640	AT2G22640.1	941.00	77.00	7.28
AT2G22650	AT2G22650.1,AT2G22650.2,AT2G22650.3	1517.13	122.00	7.05
AT2G22660	AT2G22660.1,AT2G22660.2,AT2G22660.3	2989.11	1075.00	31.13
AT2G22670	AT2G22670.1,AT2G22670.2,AT2G22670.3,AT2G22670.4,AT2G22670.5	1390.62	1378.00	87.02
AT2G22680	AT2G22680.1	2386.00	95.00	3.46
AT2G22690	AT2G22690.1,AT2G22690.2	1521.00	60.00	3.46
AT2G22720	AT2G22720.1,AT2G22720.2,AT2G22720.3,AT2G22720.4,AT2G22720.5,AT2G22720.6	2216.08	826.00	32.41
AT2G22730	AT2G22730.1,AT2G22730.2,AT2G22730.3,AT2G22730.4,AT2G22730.5,AT2G22730.6,AT2G22730.7	1570.82	83.00	4.63
AT2G22740	AT2G22740.1,AT2G22740.2	2588.00	156.00	5.23
AT2G22770	AT2G22770.1	1551.00	14.00	0.79
AT2G22780	AT2G22780.1	1996.00	754.00	32.90
AT2G22790	AT2G22790.1	1296.00	32.00	2.17
AT2G22795	AT2G22795.1,AT2G22795.2,AT2G22795.3	2532.70	382.00	13.09
AT2G22800	AT2G22800.1	1311.00	41.00	2.75
AT2G22830	AT2G22830.1	2204.00	166.00	6.55
AT2G22840	AT2G22840.1	2114.00	295.00	12.14
AT2G22850	AT2G22850.1,AT2G22850.2	1290.03	39.99	2.73
AT2G22860	AT2G22860.1	654.00	39.00	5.40
AT2G22870	AT2G22870.1	1750.00	53.00	2.64
AT2G22880	AT2G22880.1	345.00	8.00	2.22
AT2G22890	AT2G22890.1	1244.00	59.00	4.18
AT2G22900	AT2G22900.1	1805.00	94.00	4.54
AT2G22905	AT2G22905.1	772.00	10.00	1.16
AT2G22910	AT2G22910.1	2327.00	245.00	9.15
AT2G22920	AT2G22920.1,AT2G22920.2,AT2G22920.3,AT2G22920.4	1281.26	21.51	1.48
AT2G22930	AT2G22930.1,AT2G22930.2	1346.47	15.00	0.98
AT2G22970	AT2G22970.1,AT2G22970.2,AT2G22970.3,AT2G22970.4	1703.36	241.63	12.40
AT2G22980	AT2G22980.1,AT2G22980.2,AT2G22980.3,AT2G22980.4,AT2G22980.5	1780.22	855.00	41.93
AT2G22990	AT2G22990.1,AT2G22990.2,AT2G22990.3,AT2G22990.4,AT2G22990.5,AT2G22990.6	1694.03	2218.76	114.46
AT2G23000	AT2G23000.1,AT2G23000.2	1623.00	20.86	1.12
AT2G23010	AT2G23010.1,AT2G23010.2	1591.00	29.23	1.61
AT2G23030	AT2G23030.1	1409.00	15.00	0.93
AT2G23050	AT2G23050.1,AT2G23050.2	1613.00	5.00	0.27
AT2G23060	AT2G23060.1,AT2G23060.2	1404.00	7.00	0.44
AT2G23070	AT2G23070.1	1846.00	853.00	40.31
AT2G23080	AT2G23080.1,AT2G23080.2	1320.00	275.00	18.32
AT2G23090	AT2G23090.1	604.00	2076.00	312.80
AT2G23093	AT2G23093.1,AT2G23093.2	1814.65	33.00	1.59
AT2G23100	AT2G23100.1	2705.00	135.00	4.33
AT2G23120	AT2G23120.1	793.00	1168.00	132.02
AT2G23130	AT2G23130.1,AT2G23130.2	1070.54	513.00	42.42
AT2G23140	AT2G23140.1,AT2G23140.2,AT2G23140.3,AT2G23140.4,AT2G23140.5	3077.64	274.00	7.70
AT2G23150	AT2G23150.1	2016.00	104.00	4.49
AT2G23170	AT2G23170.1	2118.00	88.00	3.62
AT2G23180	AT2G23180.1	1805.00	16.00	0.77
AT2G23200	AT2G23200.1	2650.00	413.00	13.51
AT2G23210	AT2G23210.1	2010.00	116.00	5.03
AT2G23290	AT2G23290.1	1527.00	457.00	26.22
AT2G23300	AT2G23300.1	2981.00	44.00	1.28
AT2G23310	AT2G23310.1,AT2G23310.2	1110.78	518.00	41.23
AT2G23320	AT2G23320.1,AT2G23320.2	1284.00	601.00	41.19
AT2G23340	AT2G23340.1	1206.00	84.00	6.14
AT2G23348	AT2G23348.1,AT2G23348.2,AT2G23348.3,AT2G23348.4	950.04	6.00	0.56
AT2G23350	AT2G23350.1	2589.00	1624.00	54.40
AT2G23360	AT2G23360.1	3257.00	138.00	3.66
AT2G23370	AT2G23370.1,AT2G23370.2	1362.77	113.00	7.29
AT2G23380	AT2G23380.1,AT2G23380.2	2609.06	182.00	6.05
AT2G23390	AT2G23390.1,AT2G23390.2	1806.11	596.00	28.80
AT2G23420	AT2G23420.1,AT2G23420.2	2197.87	281.00	11.12
AT2G23430	AT2G23430.1	1175.00	108.00	8.11
AT2G23450	AT2G23450.1,AT2G23450.2	2732.83	335.00	10.62
AT2G23460	AT2G23460.1	3078.00	452.00	12.71
AT2G23470	AT2G23470.1	1797.00	71.00	3.45
AT2G23520	AT2G23520.1	3470.00	180.00	4.48
AT2G23530	AT2G23530.1	1993.00	16.00	0.70
AT2G23540	AT2G23540.1	1580.00	2.00	0.11
AT2G23550	AT2G23550.1,AT2G23550.2,AT2G23550.3,AT2G23550.4	1030.86	12.00	1.03
AT2G23560	AT2G23560.1	1220.00	29.00	2.10
AT2G23590	AT2G23590.1	1005.00	14.00	1.24
AT2G23600	AT2G23600.1,AT2G23600.2,AT2G23600.3	1146.70	1122.00	86.42
AT2G23610	AT2G23610.1,AT2G23610.2	1280.95	426.00	29.27
AT2G23620	AT2G23620.1	1111.00	3.00	0.24
AT2G23670	AT2G23670.1	709.00	737.00	93.71
AT2G23680	AT2G23680.1,AT2G23680.2	1303.59	253.00	17.07
AT2G23690	AT2G23690.1	1070.00	28.00	2.32
AT2G23700	AT2G23700.1	2856.00	136.00	4.12
AT2G23740	AT2G23740.1,AT2G23740.2,AT2G23740.3,AT2G23740.4,AT2G23740.5,AT2G23740.6	4430.89	354.00	6.89
AT2G23755	AT2G23755.1	1106.00	78.99	6.32
AT2G23760	AT2G23760.1,AT2G23760.2,AT2G23760.3,AT2G23760.4	2388.08	493.00	17.93
AT2G23770	AT2G23770.1	2507.00	137.00	4.74
AT2G23780	AT2G23780.1,AT2G23780.2,AT2G23780.3	1617.88	249.00	13.46
AT2G23790	AT2G23790.1	1470.00	230.00	13.72
AT2G23810	AT2G23810.1	1319.00	1316.00	87.74
AT2G23820	AT2G23820.1,AT2G23820.2	1202.99	210.00	15.39
AT2G23830	AT2G23830.1	831.00	1.00	0.11
AT2G23840	AT2G23840.1	1350.00	368.00	23.96
AT2G23890	AT2G23890.1,AT2G23890.2,AT2G23890.3	2094.98	178.00	7.39
AT2G23910	AT2G23910.1,AT2G23910.2,AT2G23910.3,AT2G23910.4	1343.30	100.00	6.54
AT2G23930	AT2G23930.1,AT2G23930.2	689.00	901.00	118.07
AT2G23940	AT2G23940.1,AT2G23940.2,AT2G23940.3	901.62	198.00	19.57
AT2G23945	AT2G23945.1	1510.00	36.00	2.09
AT2G23950	AT2G23950.1,AT2G23950.2	2737.86	381.00	12.06
AT2G23960	AT2G23960.1,AT2G23960.2	1036.00	3.00	0.26
AT2G23980	AT2G23980.1,AT2G23980.10,AT2G23980.2,AT2G23980.3,AT2G23980.4,AT2G23980.5,AT2G23980.6,AT2G23980.7,AT2G23980.8,AT2G23980.9	2665.57	537.00	17.47
AT2G23985	AT2G23985.1,AT2G23985.10,AT2G23985.11,AT2G23985.12,AT2G23985.13,AT2G23985.14,AT2G23985.15,AT2G23985.16,AT2G23985.17,AT2G23985.18,AT2G23985.19,AT2G23985.2,AT2G23985.20,AT2G23985.21,AT2G23985.22,AT2G23985.23,AT2G23985.24,AT2G23985.25,AT2G23985.26,AT2G23985.3,AT2G23985.4,AT2G23985.5,AT2G23985.6,AT2G23985.7,AT2G23985.8,AT2G23985.9	978.04	103.00	9.35
AT2G23987	AT2G23987.1	454.00	122.00	24.99
AT2G24000	AT2G24000.1,AT2G24000.2	1439.90	6.00	0.37
AT2G24010	AT2G24010.1,AT2G24010.2,AT2G24010.3,AT2G24010.4	1399.00	8.00	0.50
AT2G24020	AT2G24020.1,AT2G24020.2	916.00	509.00	49.49
AT2G24030	AT2G24030.1,AT2G24030.2	1544.00	8.00	0.45
AT2G24040	AT2G24040.1,AT2G24040.2	1039.00	53.00	4.52
AT2G24050	AT2G24050.1	2761.00	293.00	9.20
AT2G24060	AT2G24060.1	1508.00	913.00	53.05
AT2G24070	AT2G24070.1,AT2G24070.2,AT2G24070.3	2580.00	89.00	2.99
AT2G24090	AT2G24090.1	859.00	2287.00	237.76
AT2G24100	AT2G24100.1	1856.00	46.00	2.16
AT2G24120	AT2G24120.1,AT2G24120.2	3606.47	485.00	11.62
AT2G24140	AT2G24140.1,AT2G24140.2,AT2G24140.3,AT2G24140.4	1265.00	6.00	0.42
AT2G24150	AT2G24150.1,AT2G24150.2	1436.11	482.00	29.45
AT2G24170	AT2G24170.1,AT2G24170.2	2427.00	101.00	3.61
AT2G24180	AT2G24180.1	1830.00	461.00	21.98
AT2G24190	AT2G24190.1,AT2G24190.2	1103.00	61.00	4.89
AT2G24195	AT2G24195.1,AT2G24195.2	490.00	1.00	0.19
AT2G24200	AT2G24200.1,AT2G24200.2,AT2G24200.3	1865.32	2524.00	118.01
AT2G24220	AT2G24220.1,AT2G24220.2	1254.89	72.00	5.05
AT2G24230	AT2G24230.1	2996.00	143.00	4.13
AT2G24240	AT2G24240.1	2092.00	100.00	4.16
AT2G24250	AT2G24250.1,AT2G24250.2	1633.42	43.00	2.30
AT2G24260	AT2G24260.1,AT2G24260.2	1386.04	44.00	2.79
AT2G24270	AT2G24270.1,AT2G24270.2,AT2G24270.3,AT2G24270.4	2034.60	2227.00	95.30
AT2G24280	AT2G24280.1,AT2G24280.2	3882.91	881.00	19.59
AT2G24290	AT2G24290.1	1014.00	190.00	16.62
AT2G24300	AT2G24300.1,AT2G24300.2,AT2G24300.3	2131.62	44.00	1.80
AT2G24310	AT2G24310.1	1153.00	7.00	0.54
AT2G24330	AT2G24330.1	1904.00	215.00	9.84
AT2G24350	AT2G24350.1,AT2G24350.2	2131.23	78.00	3.18
AT2G24360	AT2G24360.1	1882.00	1228.00	56.90
AT2G24390	AT2G24390.1,AT2G24390.2,AT2G24390.3	841.20	145.00	15.41
AT2G24395	AT2G24395.1	641.00	55.00	7.78
AT2G24400	AT2G24400.1	1690.00	1.00	0.05
AT2G24420	AT2G24420.1,AT2G24420.2	2010.00	806.00	34.92
AT2G24440	AT2G24440.1	2043.00	47.00	2.00
AT2G24460	AT2G24460.1	1062.00	1.00	0.08
AT2G24490	AT2G24490.1,AT2G24490.2	1483.36	126.70	7.49
AT2G24500	AT2G24500.1	1946.00	293.29	13.13
AT2G24520	AT2G24520.1,AT2G24520.2,AT2G24520.3,AT2G24520.4	2708.00	149.00	4.77
AT2G24530	AT2G24530.1,AT2G24530.2	2220.00	51.00	2.00
AT2G24535	AT2G24535.1,AT2G24535.2	489.76	4.00	0.75
AT2G24540	AT2G24540.1	1253.00	28.00	1.97
AT2G24550	AT2G24550.1	1378.00	1245.00	79.36
AT2G24560	AT2G24560.1,AT2G24560.2	1442.00	1.00	0.06
AT2G24570	AT2G24570.1	1536.00	116.00	6.61
AT2G24580	AT2G24580.1	1956.00	136.00	6.06
AT2G24590	AT2G24590.1	999.00	239.00	21.23
AT2G24600	AT2G24600.1,AT2G24600.2,AT2G24600.3,AT2G24600.4	2316.39	985.00	36.94
AT2G24610	AT2G24610.1,AT2G24610.2	2627.00	37.00	1.22
AT2G24630	AT2G24630.1,AT2G24630.2	2967.61	148.00	4.32
AT2G24640	AT2G24640.1,AT2G24640.2	2592.00	163.00	5.45
AT2G24645	AT2G24645.1,AT2G24645.2,AT2G24645.3,AT2G24645.4	1838.02	128.00	6.08
AT2G24650	AT2G24650.1,AT2G24650.2,AT2G24650.3,AT2G24650.4,AT2G24650.5,AT2G24650.6,AT2G24650.7	3482.97	173.00	4.29
AT2G24680	AT2G24680.1,AT2G24680.2,AT2G24680.3,AT2G24680.4,AT2G24680.5,AT2G24680.6,AT2G24680.7,AT2G24680.8,AT2G24680.9	2535.51	55.00	1.88
AT2G24683	AT2G24683.1	283.00	2.00	0.69
AT2G24690	AT2G24690.1,AT2G24690.2	2859.53	188.00	5.69
AT2G24692	AT2G24692.1	628.00	12.51	1.81
