gene_id	transcript_id(s)	length	expected_count	FPKM
AT1G72360	AT1G72360.1,AT1G72360.2,AT1G72360.3	968.85	24.00	2.30
AT1G72370	AT1G72370.1,AT1G72370.2	1219.27	3738.00	282.93
AT1G72390	AT1G72390.1,AT1G72390.2	4614.21	524.00	10.25
AT1G72410	AT1G72410.1,AT1G72410.2	4191.00	497.00	10.71
AT1G72416	AT1G72416.1,AT1G72416.2,AT1G72416.3,AT1G72416.4,AT1G72416.5	917.19	569.00	57.84
AT1G72420	AT1G72420.1,AT1G72420.2,AT1G72420.3,AT1G72420.4,AT1G72420.5,AT1G72420.6	1093.15	103.00	8.73
AT1G72430	AT1G72430.1	1205.00	1120.00	85.81
AT1G72440	AT1G72440.1	3704.00	250.00	6.10
AT1G72450	AT1G72450.1,AT1G72450.2	1629.37	2188.99	123.03
AT1G72470	AT1G72470.1	2346.00	83.00	3.22
AT1G72480	AT1G72480.1	2018.00	274.00	12.38
AT1G72490	AT1G72490.1,AT1G72490.2,AT1G72490.3	1366.00	6.00	0.40
AT1G72500	AT1G72500.1,AT1G72500.2,AT1G72500.3	2630.88	322.00	11.11
AT1G72510	AT1G72510.1,AT1G72510.2	1364.86	1081.79	72.91
AT1G72520	AT1G72520.1	3046.00	256.00	7.62
AT1G72530	AT1G72530.1,AT1G72530.2	782.44	22.00	2.64
AT1G72540	AT1G72540.1	1408.00	28.00	1.83
AT1G72545	AT1G72545.1	343.00	3.00	0.88
AT1G72550	AT1G72550.1,AT1G72550.2	2245.30	519.00	21.04
AT1G72560	AT1G72560.1,AT1G72560.2,AT1G72560.3,AT1G72560.4,AT1G72560.5,AT1G72560.6,AT1G72560.7	3806.48	241.00	5.72
AT1G72600	AT1G72600.1,AT1G72600.2	1754.03	16661.00	868.42
AT1G72610	AT1G72610.1	931.00	18794.00	1880.93
AT1G72630	AT1G72630.1	994.00	239.00	22.35
AT1G72640	AT1G72640.1,AT1G72640.2,AT1G72640.3,AT1G72640.4	1264.67	433.00	31.56
AT1G72645	AT1G72645.1	959.00	446.00	43.28
AT1G72650	AT1G72650.1,AT1G72650.2	2486.24	424.00	15.49
AT1G72660	AT1G72660.1,AT1G72660.2,AT1G72660.3,AT1G72660.4	1738.00	5.03	0.26
AT1G72670	AT1G72670.1	1890.00	65.00	3.14
AT1G72680	AT1G72680.1	1453.00	272.00	17.19
AT1G72690	AT1G72690.1	554.00	19.00	3.29
AT1G72700	AT1G72700.1,AT1G72700.2,AT1G72700.3	4457.74	269.00	5.45
AT1G72710	AT1G72710.1	2306.00	1749.00	68.99
AT1G72720	AT1G72720.1	792.00	5.00	0.59
AT1G72730	AT1G72730.1	1706.00	80.00	4.29
AT1G72740	AT1G72740.1,AT1G72740.2	1324.37	261.00	18.14
AT1G72750	AT1G72750.1	1160.00	582.00	46.37
AT1G72755	AT1G72755.1	124.00	36.00	36.83
AT1G72760	AT1G72760.1,AT1G72760.2,AT1G72760.3	2094.00	1.00	0.04
AT1G72770	AT1G72770.1,AT1G72770.2,AT1G72770.3,AT1G72770.4,AT1G72770.5	2616.94	227.00	7.88
AT1G72790	AT1G72790.1	2202.00	152.00	6.28
AT1G72800	AT1G72800.1	1412.00	117.00	7.61
AT1G72810	AT1G72810.1	2515.00	246.00	8.89
AT1G72820	AT1G72820.1,AT1G72820.2	1759.74	266.00	13.82
AT1G72830	AT1G72830.1,AT1G72830.2,AT1G72830.3	1680.32	145.00	7.90
AT1G72840	AT1G72840.1,AT1G72840.2,AT1G72840.3,AT1G72840.4	3514.53	99.00	2.55
AT1G72850	AT1G72850.1	1507.00	35.00	2.13
AT1G72860	AT1G72860.1,AT1G72860.2,AT1G72860.3	4360.00	72.72	1.51
AT1G72870	AT1G72870.1	2025.00	10.00	0.45
AT1G72880	AT1G72880.1,AT1G72880.2	1737.16	258.00	13.58
AT1G72890	AT1G72890.1,AT1G72890.2	1487.42	104.00	6.42
AT1G72900	AT1G72900.1	1380.00	1227.00	81.76
AT1G72910	AT1G72910.1	1776.00	1539.31	79.22
AT1G72920	AT1G72920.1	1217.00	439.50	33.33
AT1G72930	AT1G72930.1,AT1G72930.2	986.92	2450.69	230.84
AT1G72940	AT1G72940.1	1785.00	642.50	32.90
AT1G72950	AT1G72950.1	1493.00	16.00	0.98
AT1G72960	AT1G72960.1,AT1G72960.2	2781.00	3.00	0.10
AT1G72970	AT1G72970.1,AT1G72970.2	2167.00	312.00	13.11
AT1G72990	AT1G72990.1,AT1G72990.2,AT1G72990.3,AT1G72990.4	2573.58	130.00	4.59
AT1G73010	AT1G73010.1	1308.00	25.00	1.76
AT1G73020	AT1G73020.1,AT1G73020.2,AT1G73020.3	2490.62	146.00	5.33
AT1G73030	AT1G73030.1	1061.00	1059.00	92.54
AT1G73040	AT1G73040.1	815.00	133.00	15.29
AT1G73050	AT1G73050.1	1659.00	4.00	0.22
AT1G73060	AT1G73060.1	1437.00	1359.00	86.87
AT1G73065	AT1G73065.1	342.00	3.00	0.88
AT1G73066	AT1G73066.1	2294.00	16.61	0.66
AT1G73080	AT1G73080.1	3828.00	338.39	7.99
AT1G73090	AT1G73090.1,AT1G73090.2	1206.00	116.00	8.88
AT1G73100	AT1G73100.1	2424.00	184.00	6.90
AT1G73110	AT1G73110.1,AT1G73110.2	1372.75	274.00	18.36
AT1G73130	AT1G73130.1,AT1G73130.2,AT1G73130.3,AT1G73130.4,AT1G73130.5	2287.40	94.00	3.74
AT1G73140	AT1G73140.1	1445.00	3.00	0.19
AT1G73150	AT1G73150.1,AT1G73150.2	2046.15	69.00	3.07
AT1G73170	AT1G73170.1,AT1G73170.2,AT1G73170.3,AT1G73170.4	2091.08	414.00	18.04
AT1G73177	AT1G73177.1,AT1G73177.2,AT1G73177.3	460.00	57.00	12.05
AT1G73180	AT1G73180.1,AT1G73180.2	1960.61	348.00	16.19
AT1G73190	AT1G73190.1	1179.00	2.00	0.16
AT1G73200	AT1G73200.1	2996.00	368.00	11.13
AT1G73210	AT1G73210.1,AT1G73210.2,AT1G73210.3	1890.00	22.00	1.06
AT1G73220	AT1G73220.1	1943.00	1.00	0.05
AT1G73230	AT1G73230.1	909.00	1806.00	185.30
AT1G73240	AT1G73240.1	2062.00	128.00	5.66
AT1G73250	AT1G73250.1	1335.00	141.00	9.72
AT1G73260	AT1G73260.1	1185.00	849.00	66.18
AT1G73270	AT1G73270.1,AT1G73270.2	1359.00	1.05	0.07
AT1G73300	AT1G73300.1,AT1G73300.2	1474.00	1.10	0.07
AT1G73310	AT1G73310.1,AT1G73310.2,AT1G73310.3	1530.19	110.85	6.64
AT1G73320	AT1G73320.1,AT1G73320.2	1301.00	45.00	3.19
AT1G73325	AT1G73325.1	863.00	15.00	1.62
AT1G73330	AT1G73330.1	1110.00	353.00	29.44
AT1G73350	AT1G73350.1,AT1G73350.2,AT1G73350.3,AT1G73350.4,AT1G73350.5,AT1G73350.6,AT1G73350.7	933.03	225.00	22.47
AT1G73360	AT1G73360.1	3506.00	35.00	0.90
AT1G73370	AT1G73370.1,AT1G73370.2,AT1G73370.3	3053.00	12.00	0.36
AT1G73380	AT1G73380.1	1571.00	198.00	11.55
AT1G73390	AT1G73390.1,AT1G73390.2,AT1G73390.3,AT1G73390.4,AT1G73390.5,AT1G73390.6,AT1G73390.7	1735.40	282.00	14.86
AT1G73400	AT1G73400.1	2249.00	27.00	1.09
AT1G73410	AT1G73410.1,AT1G73410.2	1270.00	1.00	0.07
AT1G73430	AT1G73430.1,AT1G73430.2	3024.91	436.05	13.06
AT1G73440	AT1G73440.1	1453.00	62.78	3.97
AT1G73450	AT1G73450.1	4355.00	115.07	2.39
AT1G73460	AT1G73460.1,AT1G73460.2	4195.62	314.93	6.78
AT1G73470	AT1G73470.1,AT1G73470.2,AT1G73470.3	1290.28	471.00	33.63
AT1G73480	AT1G73480.1	2334.00	544.00	21.20
AT1G73490	AT1G73490.1,AT1G73490.2	1134.27	460.00	37.51
AT1G73500	AT1G73500.1	1553.00	1025.00	60.51
AT1G73510	AT1G73510.1	910.00	1.00	0.10
AT1G73530	AT1G73530.1	877.00	322.00	34.30
AT1G73540	AT1G73540.1	1097.00	235.00	19.84
AT1G73550	AT1G73550.1,AT1G73550.2	489.00	2.00	0.40
AT1G73570	AT1G73570.1	1973.00	77.93	3.60
AT1G73580	AT1G73580.1	855.00	2.00	0.22
AT1G73590	AT1G73590.1	2345.00	140.00	5.43
AT1G73600	AT1G73600.1,AT1G73600.2	1759.00	765.00	39.76
AT1G73620	AT1G73620.1	1088.00	57.00	4.85
AT1G73630	AT1G73630.1	942.00	39.00	3.86
AT1G73640	AT1G73640.1	1203.00	13.00	1.00
AT1G73650	AT1G73650.1,AT1G73650.2,AT1G73650.3,AT1G73650.4,AT1G73650.5	1293.78	219.00	15.59
AT1G73655	AT1G73655.1	861.00	760.00	82.52
AT1G73660	AT1G73660.1	4101.00	450.00	9.91
AT1G73670	AT1G73670.1	2353.00	237.00	9.16
AT1G73680	AT1G73680.1,AT1G73680.2,AT1G73680.3,AT1G73680.4	2083.54	259.00	11.33
AT1G73690	AT1G73690.1	1802.00	32.00	1.62
AT1G73700	AT1G73700.1	1716.00	15.00	0.80
AT1G73710	AT1G73710.1	3765.00	172.00	4.13
AT1G73720	AT1G73720.1	1913.00	272.00	12.98
AT1G73730	AT1G73730.1,AT1G73730.2	2336.00	121.00	4.71
AT1G73740	AT1G73740.1	2078.00	146.00	6.40
AT1G73750	AT1G73750.1,AT1G73750.2	1795.00	352.00	17.92
AT1G73760	AT1G73760.1,AT1G73760.2	2159.79	405.00	17.08
AT1G73770	AT1G73770.1,AT1G73770.2,AT1G73770.3	878.82	29.00	3.08
AT1G73790	AT1G73790.1	582.00	53.00	8.70
AT1G73805	AT1G73805.1	2397.00	423.00	16.04
AT1G73810	AT1G73810.1	1510.00	121.00	7.35
AT1G73820	AT1G73820.1,AT1G73820.2	919.00	162.00	16.43
AT1G73830	AT1G73830.1,AT1G73830.2	1081.20	121.00	10.37
AT1G73840	AT1G73840.1,AT1G73840.2	1531.00	441.00	26.42
AT1G73850	AT1G73850.1,AT1G73850.2	2219.68	85.00	3.49
AT1G73870	AT1G73870.1	1696.00	45.00	2.43
AT1G73875	AT1G73875.1,AT1G73875.2,AT1G73875.3	1790.43	102.00	5.21
AT1G73880	AT1G73880.1	1877.00	60.00	2.92
AT1G73885	AT1G73885.1	579.00	1514.00	249.84
AT1G73890	AT1G73890.1	582.00	37.00	6.07
AT1G73910	AT1G73910.1,AT1G73910.2,AT1G73910.3	817.00	10.00	1.15
AT1G73920	AT1G73920.1,AT1G73920.2	2672.05	730.00	24.80
AT1G73930	AT1G73930.1,AT1G73930.2	2526.86	208.00	7.48
AT1G73940	AT1G73940.1	911.00	239.00	24.47
AT1G73950	AT1G73950.1,AT1G73950.2	2035.00	172.00	7.70
AT1G73960	AT1G73960.1,AT1G73960.2,AT1G73960.3	4562.12	433.00	8.57
AT1G73965	AT1G73965.1	842.00	1.00	0.11
AT1G73970	AT1G73970.1,AT1G73970.2,AT1G73970.3,AT1G73970.4	2868.95	145.89	4.61
AT1G73980	AT1G73980.1,AT1G73980.2,AT1G73980.3	2392.56	689.00	26.18
AT1G73990	AT1G73990.1,AT1G73990.2	2385.33	526.00	20.05
AT1G74000	AT1G74000.1	1340.00	4.00	0.27
AT1G74010	AT1G74010.1	1505.00	75.00	4.57
AT1G74020	AT1G74020.1	1340.00	241.00	16.55
AT1G74030	AT1G74030.1	1971.00	85.00	3.93
AT1G74035	AT1G74035.1	294.00	5.00	1.74
AT1G74040	AT1G74040.1,AT1G74040.2,AT1G74040.3	2247.18	454.00	18.38
AT1G74050	AT1G74050.1	1248.00	2066.60	152.71
AT1G74055	AT1G74055.1	591.00	9.00	1.45
AT1G74060	AT1G74060.1	1656.00	1447.40	80.01
AT1G74070	AT1G74070.1,AT1G74070.2	1651.00	459.00	25.45
AT1G74080	AT1G74080.1	1562.00	3.00	0.18
AT1G74088	AT1G74088.1,AT1G74088.2	915.00	41.00	4.18
AT1G74090	AT1G74090.1	1380.00	596.00	39.71
AT1G74100	AT1G74100.1	1350.00	794.01	54.12
AT1G74120	AT1G74120.1	2159.00	45.00	1.90
AT1G74130	AT1G74130.1,AT1G74130.2	1137.00	1.00	0.08
AT1G74150	AT1G74150.1,AT1G74150.2,AT1G74150.3,AT1G74150.4,AT1G74150.5,AT1G74150.6	1955.85	22.00	1.03
AT1G74160	AT1G74160.1,AT1G74160.2,AT1G74160.3	3346.07	318.00	8.60
AT1G74170	AT1G74170.1,AT1G74170.2	3387.10	237.00	6.33
AT1G74180	AT1G74180.1,AT1G74180.2	3052.55	98.00	2.91
AT1G74190	AT1G74190.1	2908.00	1.00	0.03
AT1G74200	AT1G74200.1,AT1G74200.2,AT1G74200.3	2325.00	24.00	0.94
AT1G74210	AT1G74210.1	1417.00	319.00	20.69
AT1G74220	AT1G74220.1	1146.00	5.00	0.40
AT1G74230	AT1G74230.1	1283.00	430.00	30.88
AT1G74240	AT1G74240.1,AT1G74240.2	1486.00	38.00	2.35
AT1G74250	AT1G74250.1	2288.00	251.00	9.98
AT1G74260	AT1G74260.1	4702.00	812.00	15.58
AT1G74270	AT1G74270.1	654.00	849.00	123.08
AT1G74280	AT1G74280.1	1472.00	84.10	5.24
AT1G74290	AT1G74290.1	1116.00	19.52	1.62
AT1G74300	AT1G74300.1,AT1G74300.2	1164.78	111.38	8.84
AT1G74310	AT1G74310.1,AT1G74310.2	3230.42	85.01	2.38
AT1G74320	AT1G74320.1	1664.00	176.00	9.68
AT1G74330	AT1G74330.1,AT1G74330.2,AT1G74330.3	2284.98	179.00	7.13
AT1G74340	AT1G74340.1,AT1G74340.2	608.86	242.00	37.85
AT1G74350	AT1G74350.1	2392.00	11.00	0.42
AT1G74360	AT1G74360.1	3694.00	149.00	3.65
AT1G74370	AT1G74370.1	1159.00	156.00	12.44
AT1G74380	AT1G74380.1	1961.00	553.00	25.72
AT1G74385	AT1G74385.1	246.00	119.00	50.85
AT1G74390	AT1G74390.1,AT1G74390.2,AT1G74390.3,AT1G74390.4	1576.62	89.00	5.17
AT1G74400	AT1G74400.1	1465.00	14.00	0.88
AT1G74410	AT1G74410.1	1106.00	112.00	9.37
AT1G74420	AT1G74420.1,AT1G74420.2,AT1G74420.3,AT1G74420.4	1896.00	37.00	1.78
AT1G74430	AT1G74430.1,AT1G74430.2	944.86	274.00	27.00
AT1G74440	AT1G74440.1,AT1G74440.2	1267.54	447.00	32.51
AT1G74450	AT1G74450.1	1772.00	307.00	15.84
AT1G74458	AT1G74458.1	864.00	57.00	6.17
AT1G74460	AT1G74460.1	1461.00	6.00	0.38
AT1G74470	AT1G74470.1	2087.00	7523.00	328.45
AT1G74480	AT1G74480.1	897.00	1.00	0.10
AT1G74490	AT1G74490.1	1606.00	7.00	0.40
AT1G74510	AT1G74510.1,AT1G74510.2,AT1G74510.3	2034.34	144.00	6.45
AT1G74520	AT1G74520.1,AT1G74520.2	851.49	547.00	60.09
AT1G74530	AT1G74530.1,AT1G74530.2,AT1G74530.3,AT1G74530.4	1321.67	244.00	17.00
AT1G74540	AT1G74540.1	1741.00	26.00	1.37
AT1G74550	AT1G74550.1	1667.00	108.00	5.93
AT1G74560	AT1G74560.1,AT1G74560.3	1161.00	629.00	50.08
AT1G74580	AT1G74580.1,AT1G74580.2,AT1G74580.3	3162.00	79.00	2.26
AT1G74590	AT1G74590.1	1153.00	102.00	8.18
AT1G74600	AT1G74600.1	3030.00	37.00	1.11
AT1G74630	AT1G74630.1,AT1G74630.2	2092.00	13.00	0.57
AT1G74640	AT1G74640.1	1604.00	475.00	27.13
AT1G74650	AT1G74650.1,AT1G74650.2,AT1G74650.3	1588.00	27.00	1.56
AT1G74660	AT1G74660.1,AT1G74660.2	935.00	11.00	1.10
AT1G74670	AT1G74670.1	910.00	513.00	52.58
AT1G74675	AT1G74675.1,AT1G74675.2	1050.00	31.00	2.74
AT1G74680	AT1G74680.1	1952.00	138.00	6.45
AT1G74690	AT1G74690.1	2421.00	825.00	30.97
AT1G74700	AT1G74700.1	1467.00	26.00	1.63
AT1G74710	AT1G74710.1,AT1G74710.2	2085.00	173.95	7.60
AT1G74720	AT1G74720.1	3905.00	304.00	7.04
AT1G74730	AT1G74730.1	896.00	999.00	104.05
AT1G74740	AT1G74740.1	2074.00	134.00	5.89
AT1G74750	AT1G74750.1,AT1G74750.2,AT1G74750.3,AT1G74750.4	2881.33	106.95	3.37
AT1G74770	AT1G74770.1,AT1G74770.2	4425.00	15.00	0.31
AT1G74780	AT1G74780.1	2102.00	78.00	3.38
AT1G74790	AT1G74790.1	2759.00	116.00	3.81
AT1G74800	AT1G74800.1	2678.00	161.00	5.46
AT1G74810	AT1G74810.1,AT1G74810.2,AT1G74810.3,AT1G74810.4,AT1G74810.5,AT1G74810.6,AT1G74810.7	2559.13	26.00	0.92
AT1G74840	AT1G74840.1,AT1G74840.2	1251.82	838.00	61.73
AT1G74850	AT1G74850.1	3425.00	374.00	9.88
AT1G74860	AT1G74860.1	1810.00	82.00	4.14
AT1G74870	AT1G74870.1	1550.00	9.00	0.53
AT1G74875	AT1G74875.1	732.00	2.96	0.38
AT1G74880	AT1G74880.1	818.00	1776.00	203.45
AT1G74890	AT1G74890.1	1079.00	7.00	0.60
AT1G74900	AT1G74900.1	1648.00	131.00	7.28
AT1G74910	AT1G74910.1,AT1G74910.2,AT1G74910.3	2009.25	1249.00	56.68
AT1G74920	AT1G74920.1,AT1G74920.2	1853.28	2875.00	141.67
AT1G74929	AT1G74929.1	102.00	2.00	2.73
AT1G74930	AT1G74930.1	1208.00	185.99	14.21
AT1G74940	AT1G74940.1	1395.00	425.00	28.01
AT1G74950	AT1G74950.1,AT1G74950.2	1291.03	1322.00	94.34
AT1G74960	AT1G74960.1,AT1G74960.2,AT1G74960.3	2432.76	832.00	31.08
AT1G74970	AT1G74970.1	1117.00	3151.00	261.07
AT1G75000	AT1G75000.1	1380.00	46.00	3.07
AT1G75010	AT1G75010.1	2564.00	231.00	8.18
AT1G75020	AT1G75020.1,AT1G75020.2	1884.53	311.99	15.11
AT1G75030	AT1G75030.1	1173.00	27.00	2.13
AT1G75040	AT1G75040.1	1095.00	1250.00	105.72
AT1G75050	AT1G75050.1	984.00	2.00	0.19
AT1G75060	AT1G75060.1,AT1G75060.2,AT1G75060.3	1149.00	63.00	5.07
AT1G75080	AT1G75080.1,AT1G75080.2	1568.23	484.67	28.33
AT1G75090	AT1G75090.1	1343.00	38.00	2.60
AT1G75100	AT1G75100.1	2623.00	114.75	3.97
AT1G75110	AT1G75110.1	1778.00	25.25	1.30
AT1G75120	AT1G75120.1	1663.00	32.00	1.76
AT1G75125	AT1G75125.1	629.00	21.00	3.17
AT1G75130	AT1G75130.1	1717.00	169.00	9.00
AT1G75140	AT1G75140.1	2310.00	328.00	12.92
AT1G75150	AT1G75150.1,AT1G75150.2,AT1G75150.3	2808.04	58.00	1.87
AT1G75170	AT1G75170.1,AT1G75170.2,AT1G75170.3	1229.64	196.00	14.71
AT1G75180	AT1G75180.1,AT1G75180.2,AT1G75180.3,AT1G75180.4	1653.98	205.00	11.35
AT1G75190	AT1G75190.1,AT1G75190.2	965.43	129.00	12.43
AT1G75200	AT1G75200.1	2355.00	246.00	9.50
AT1G75210	AT1G75210.1,AT1G75210.2,AT1G75210.3	2435.88	441.00	16.45
AT1G75220	AT1G75220.1	2378.00	424.00	16.21
AT1G75230	AT1G75230.1,AT1G75230.2	2429.65	159.97	5.98
AT1G75240	AT1G75240.1	1708.00	346.00	18.53
AT1G75250	AT1G75250.1,AT1G75250.2	627.70	50.00	7.57
AT1G75260	AT1G75260.1	1845.00	5.00	0.25
AT1G75270	AT1G75270.1	1054.00	208.00	18.30
AT1G75280	AT1G75280.1	1668.00	245.70	13.48
AT1G75290	AT1G75290.1,AT1G75290.2	972.02	62.29	5.96
AT1G75300	AT1G75300.1	1139.00	149.00	12.10
AT1G75310	AT1G75310.1,AT1G75310.2	4720.76	315.00	6.02
AT1G75330	AT1G75330.1	1359.00	835.00	56.52
AT1G75335	AT1G75335.1	462.00	28.00	5.89
AT1G75340	AT1G75340.1,AT1G75340.2,AT1G75340.3	1413.90	307.00	19.95
AT1G75350	AT1G75350.1	849.00	1305.00	143.79
AT1G75360	AT1G75360.1,AT1G75360.2	1422.00	32.00	2.07
AT1G75370	AT1G75370.1,AT1G75370.2	2329.33	754.00	29.44
AT1G75380	AT1G75380.1,AT1G75380.2,AT1G75380.3,AT1G75380.4	1488.19	3664.00	225.95
AT1G75390	AT1G75390.1,AT1G75390.2	1311.00	65.00	4.57
AT1G75400	AT1G75400.1	2063.00	274.00	12.10
AT1G75410	AT1G75410.1,AT1G75410.2,AT1G75410.3	2328.70	360.00	14.06
AT1G75420	AT1G75420.1,AT1G75420.2,AT1G75420.3	1855.50	168.28	8.28
AT1G75430	AT1G75430.1,AT1G75430.2	1194.00	1.00	0.08
AT1G75440	AT1G75440.1	892.00	267.00	27.94
AT1G75450	AT1G75450.1,AT1G75450.2	2711.00	170.98	5.72
AT1G75460	AT1G75460.1	2067.00	1005.00	44.31
AT1G75490	AT1G75490.1	1489.00	35.00	2.16
AT1G75500	AT1G75500.1,AT1G75500.2	1724.63	1515.00	80.34
AT1G75510	AT1G75510.1	1189.00	217.00	16.86
AT1G75520	AT1G75520.1	1668.00	11.00	0.60
AT1G75540	AT1G75540.1	1571.00	250.00	14.59
AT1G75550	AT1G75550.1,AT1G75550.2	873.53	8.00	0.86
AT1G75560	AT1G75560.1,AT1G75560.2	1218.06	234.00	17.73
AT1G75580	AT1G75580.1	934.00	19.00	1.90
AT1G75590	AT1G75590.1	957.00	39.00	3.79
AT1G75620	AT1G75620.1	1915.00	1.00	0.05
AT1G75630	AT1G75630.1,AT1G75630.2	982.69	762.00	72.10
AT1G75640	AT1G75640.1	3812.00	65.00	1.54
AT1G75660	AT1G75660.1	3511.00	871.00	22.44
AT1G75670	AT1G75670.1,AT1G75670.2,AT1G75670.3	1030.92	93.00	8.37
AT1G75680	AT1G75680.1	2145.00	518.00	21.99
AT1G75690	AT1G75690.1	1358.00	1219.00	82.58
AT1G75700	AT1G75700.1,AT1G75700.2,AT1G75700.3	761.00	4.00	0.49
AT1G75710	AT1G75710.1	1735.00	166.00	8.75
AT1G75720	AT1G75720.1,AT1G75720.2,AT1G75720.3	722.00	5.00	0.65
AT1G75730	AT1G75730.1,AT1G75730.2	2437.01	149.98	5.59
AT1G75750	AT1G75750.1,AT1G75750.2	682.46	572.00	79.27
AT1G75760	AT1G75760.1,AT1G75760.2,AT1G75760.3	1445.53	191.00	12.14
AT1G75770	AT1G75770.1	987.00	45.00	4.24
AT1G75780	AT1G75780.1	1802.00	190.11	9.64
AT1G75785	AT1G75785.1	609.00	606.99	94.92
AT1G75790	AT1G75790.1	1977.00	9.00	0.42
AT1G75800	AT1G75800.1	1705.00	4395.00	235.81
AT1G75810	AT1G75810.1	703.00	81.00	10.88
AT1G75820	AT1G75820.1	3549.00	524.00	13.36
AT1G75830	AT1G75830.1	435.00	8.00	1.80
AT1G75840	AT1G75840.1	1331.00	320.00	22.13
AT1G75850	AT1G75850.1,AT1G75850.2	2260.34	482.00	19.40
AT1G75860	AT1G75860.1,AT1G75860.2	1228.00	297.00	22.31
AT1G75880	AT1G75880.1,AT1G75880.2	1409.00	16.00	1.04
AT1G75890	AT1G75890.1,AT1G75890.2,AT1G75890.3	1121.00	3.00	0.25
AT1G75900	AT1G75900.1	1764.00	33.00	1.71
AT1G75910	AT1G75910.1	1296.00	6.00	0.43
AT1G75920	AT1G75920.1,AT1G75920.2,AT1G75920.3,AT1G75920.4	1664.00	4.00	0.22
AT1G75930	AT1G75930.1	1242.00	1.00	0.07
AT1G75940	AT1G75940.1	1904.00	33.00	1.58
AT1G75945	AT1G75945.1	461.00	6.00	1.27
AT1G75950	AT1G75950.1	1121.00	1912.00	157.83
AT1G75960	AT1G75960.1	2000.00	71.98	3.28
AT1G75980	AT1G75980.1,AT1G75980.2	1176.00	77.00	6.05
AT1G75990	AT1G75990.1	1813.00	330.00	16.63
AT1G76010	AT1G76010.1,AT1G76010.2	1735.00	1434.00	75.58
AT1G76020	AT1G76020.1,AT1G76020.2,AT1G76020.3	999.80	270.00	25.09
AT1G76030	AT1G76030.1	1988.00	2217.77	101.74
AT1G76040	AT1G76040.1,AT1G76040.2,AT1G76040.3,AT1G76040.4	1882.20	161.00	7.81
AT1G76050	AT1G76050.1,AT1G76050.2	1655.00	338.00	18.70
AT1G76060	AT1G76060.1	751.00	98.00	12.28
AT1G76065	AT1G76065.1	1206.00	20.00	1.53
AT1G76070	AT1G76070.1	1230.00	76.00	5.70
AT1G76080	AT1G76080.1	1424.00	1237.00	79.81
AT1G76090	AT1G76090.1	1635.00	226.00	12.66
AT1G76100	AT1G76100.1,AT1G76100.2	825.54	2049.00	232.48
AT1G76110	AT1G76110.1	1420.00	232.00	15.01
AT1G76120	AT1G76120.1,AT1G76120.2	1754.00	77.00	4.01
AT1G76130	AT1G76130.1,AT1G76130.2	1648.55	173.00	9.61
AT1G76140	AT1G76140.1,AT1G76140.2	2629.07	926.00	31.98
AT1G76150	AT1G76150.1	1489.00	1033.00	63.67
AT1G76160	AT1G76160.1	2290.00	1365.00	54.23
AT1G76170	AT1G76170.1,AT1G76170.2,AT1G76170.3,AT1G76170.4,AT1G76170.5,AT1G76170.6,AT1G76170.7	1127.81	76.00	6.23
AT1G76180	AT1G76180.1,AT1G76180.2	1003.75	3845.00	355.87
AT1G76185	AT1G76185.1	867.00	85.00	9.16
AT1G76190	AT1G76190.1	762.00	2.00	0.25
AT1G76200	AT1G76200.1	606.00	869.00	136.60
AT1G76210	AT1G76210.1	1047.00	1.00	0.09
AT1G76240	AT1G76240.1	1228.00	17.00	1.28
AT1G76250	AT1G76250.1	1705.00	9.00	0.48
AT1G76260	AT1G76260.1	1488.00	109.00	6.72
AT1G76270	AT1G76270.1	2314.00	109.00	4.28
AT1G76280	AT1G76280.1,AT1G76280.2,AT1G76280.3,AT1G76280.4,AT1G76280.5	3071.97	144.00	4.25
AT1G76300	AT1G76300.1	801.00	290.56	34.02
AT1G76310	AT1G76310.1,AT1G76310.2,AT1G76310.3,AT1G76310.4	1854.67	81.00	3.99
AT1G76320	AT1G76320.1,AT1G76320.2,AT1G76320.3,AT1G76320.4	2770.16	212.00	6.94
AT1G76340	AT1G76340.1	1901.00	138.00	6.63
AT1G76350	AT1G76350.1,AT1G76350.2,AT1G76350.3,AT1G76350.4	2584.15	216.00	7.59
AT1G76360	AT1G76360.1	1897.00	475.99	22.90
AT1G76380	AT1G76380.1,AT1G76380.2,AT1G76380.3	2058.72	159.00	7.04
AT1G76390	AT1G76390.1,AT1G76390.2	3035.00	355.00	10.60
AT1G76400	AT1G76400.1,AT1G76400.2	2008.68	622.00	28.23
AT1G76405	AT1G76405.1,AT1G76405.2	851.54	172.00	18.89
AT1G76410	AT1G76410.1	989.00	46.00	4.32
AT1G76420	AT1G76420.1	1438.00	4.00	0.26
AT1G76440	AT1G76440.1,AT1G76440.2,AT1G76440.3	865.94	80.00	8.63
AT1G76450	AT1G76450.1	946.00	1287.00	126.68
AT1G76460	AT1G76460.1	2210.00	314.00	12.93
AT1G76465	AT1G76465.1	195.00	4.00	2.26
AT1G76470	AT1G76470.1	1421.00	58.00	3.75
AT1G76480	AT1G76480.1,AT1G76480.2	651.00	4.00	0.58
AT1G76490	AT1G76490.1	2616.00	4308.00	149.51
AT1G76500	AT1G76500.1	1729.00	2.00	0.11
AT1G76510	AT1G76510.1,AT1G76510.2,AT1G76510.3,AT1G76510.4	1788.68	172.00	8.79
AT1G76520	AT1G76520.1,AT1G76520.2	2368.60	1698.97	65.22
